Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Alabama A&M,SWAC,22,10,0.688,,17,1,0.944,,60.2,57.3,,-6.93,-9.9,,,,,,Reg. Season Champion
2,Alcorn State,SWAC,17,13,0.567,,14,4,0.778,,55.0,60.8,,-16.42,-10.57,,,,,,
3,Southern,SWAC,18,13,0.581,,12,6,0.667,,60.6,60.8,,-7.15,-6.94,,,,,,
4,Alabama State,SWAC,17,14,0.548,,12,6,0.667,,59.5,67.0,,-16.73,-9.23,,,,,,
5,Arkansas-Pine Bluff,SWAC,15,16,0.484,,10,8,0.556,,60.3,68.9,,-21.19,-12.59,,,,,,
6,Grambling,SWAC,13,19,0.406,,10,8,0.556,,60.3,65.4,,-15.97,-10.8,,,,,,
7,Jackson State,SWAC,12,19,0.387,,10,8,0.556,,57.0,64.3,,-17.69,-10.46,,,,,,
8,Florida A&M,SWAC,9,22,0.29,,7,11,0.389,,58.6,69.9,,-22.43,-11.13,,,,,,
9,Texas Southern,SWAC,10,21,0.323,,6,12,0.333,,61.8,74.7,,-22.34,-9.41,,,,,,
10,Mississippi Valley State,SWAC,8,23,0.258,,6,12,0.333,,59.5,77.9,,-29.26,-10.81,,,,,,
11,Bethune-Cookman,SWAC,7,26,0.212,,4,14,0.222,,54.1,67.3,,-23.69,-10.49,,,,,,
12,Prairie View,SWAC,2,28,0.067,,0,18,0.0,,53.4,76.1,,-33.08,-10.37,,,,,,
