Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Western Illinois,OVC,11,2,0.846,,3,1,0.75,,76.2,65.6,,3.61,-6.99,,,,,,
2,Tennessee Tech,OVC,10,3,0.769,,3,1,0.75,,63.9,60.2,,-3.65,-7.37,,,,,,
3,Southern Indiana,OVC,9,4,0.692,,3,1,0.75,,66.2,62.6,,3.92,0.32,,,,,,
4,Tennessee-Martin,OVC,7,6,0.538,,3,1,0.75,,64.1,69.0,,-8.32,-3.42,,,,,,
5,Little Rock,OVC,7,7,0.5,,3,1,0.75,,56.8,62.3,,-4.13,1.45,,,,,,
6,Lindenwood,OVC,10,5,0.667,,2,2,0.5,,70.2,65.3,,5.89,0.96,,,,,,
7,Morehead State,OVC,7,8,0.467,,2,2,0.5,,62.1,71.2,,-6.63,2.44,,,,,,
8,Southern Illinois-Edwardsville,OVC,8,6,0.571,,1,3,0.25,,58.1,62.6,,-12.19,-7.65,,,,,,
9,Southeast Missouri State,OVC,5,8,0.385,,1,3,0.25,,64.1,72.1,,-12.36,-4.36,,,,,,
10,Tennessee State,OVC,2,11,0.154,,1,3,0.25,,59.3,79.2,,-22.64,-2.72,,,,,,
11,Eastern Illinois,OVC,1,14,0.067,,0,4,0.0,,56.5,75.0,,-17.07,1.47,,,,,,
