Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Louisville,ACC,7,2,0.778,,1.0,0.0,1.0,,81.2,56.4,,31.69,6.91,,20.0,20.0,,,
2,Wake Forest,ACC,9,0,1.0,,,,,,70.6,51.9,,4.06,-14.6,,,,,,
3,North Carolina,ACC,8,1,0.889,,,,,,81.1,56.3,,32.23,7.45,,11.0,11.0,,,
4,Stanford,ACC,8,1,0.889,,,,,,74.1,51.9,,22.87,0.65,,,,,,
5,Syracuse,ACC,6,1,0.857,,,,,,72.3,55.4,,19.07,2.22,,,,,,
6,Notre Dame,ACC,5,1,0.833,,,,,,82.8,61.8,,26.72,5.72,,15.0,15.0,,,
7,California,ACC,6,2,0.75,,,,,,65.9,58.8,,14.25,7.13,,,,,,
8,Virginia,ACC,6,2,0.75,,,,,,79.5,52.9,,20.65,-5.97,,,,,,
9,Virginia Tech,ACC,6,2,0.75,,,,,,76.3,57.0,,16.06,-3.19,,,,,,
10,Miami (FL),ACC,5,2,0.714,,,,,,75.7,60.3,,18.55,3.12,,,,,,
11,NC State,ACC,5,3,0.625,,,,,,74.5,63.9,,25.09,14.47,,9.0,9.0,,,
12,Pittsburgh,ACC,6,4,0.6,,,,,,63.0,57.8,,-8.54,-13.76,,,,,,
13,Florida State,ACC,4,5,0.444,,,,,,80.7,78.8,,13.0,11.11,,,,,,
14,Boston College,ACC,4,6,0.4,,,,,,69.9,66.4,,0.86,-2.64,,,,,,
15,Duke,ACC,3,5,0.375,,,,,,67.9,63.6,,21.11,16.86,,7.0,7.0,,,
16,Georgia Tech,ACC,3,5,0.375,,,,,,69.0,62.6,,7.55,1.17,,,,,,
17,Southern Methodist,ACC,3,5,0.375,,,,,,68.6,67.8,,1.26,0.39,,,,,,
18,Clemson,ACC,5,3,0.625,,0.0,1.0,0.0,,66.8,53.9,,16.45,3.57,,,,,,
