Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Louisville,ACC,14,3,0.824,,4,0,1.0,,83.1,58.4,,35.01,10.3,,20.0,10.0,,,
2,Virginia,ACC,12,3,0.8,,4,0,1.0,,79.3,57.6,,21.32,-0.34,,,,,,
3,NC State,ACC,11,4,0.733,,4,0,1.0,,76.1,63.4,,29.52,16.79,,9.0,9.0,,,
4,Duke,ACC,9,6,0.6,,4,0,1.0,,74.4,61.6,,31.32,18.52,,7.0,7.0,,,
5,Syracuse,ACC,13,2,0.867,,3,1,0.75,,74.8,56.9,,19.13,1.27,,,,,,
6,Stanford,ACC,13,3,0.813,,2,1,0.667,,71.4,56.9,,23.21,8.71,,,,,,
7,North Carolina,ACC,13,4,0.765,,2,2,0.5,,79.5,57.7,,28.54,6.78,,11.0,11.0,,,
8,Wake Forest,ACC,12,4,0.75,,2,2,0.5,,67.7,56.6,,4.31,-6.75,,,,,,
9,Notre Dame,ACC,10,4,0.714,,2,2,0.5,,84.9,63.2,,27.83,6.11,,15.0,15.0,,,
10,Clemson,ACC,11,5,0.688,,2,2,0.5,,70.3,55.6,,16.42,1.67,,,,,,
11,Miami (FL),ACC,10,5,0.667,,2,2,0.5,,72.9,61.1,,18.85,7.05,,,,,,
12,Georgia Tech,ACC,7,9,0.438,,2,2,0.5,,68.3,66.8,,8.18,6.68,,,,,,
13,Virginia Tech,ACC,11,5,0.688,,1,3,0.25,,73.9,58.9,,16.37,1.37,,,,,,
14,Pittsburgh,ACC,8,9,0.471,,1,3,0.25,,62.3,64.4,,-8.54,-6.42,,,,,,
15,Southern Methodist,ACC,7,9,0.438,,0,4,0.0,,66.8,68.6,,4.16,5.91,,,,,,
16,Florida State,ACC,5,11,0.313,,0,4,0.0,,76.0,78.1,,10.01,12.14,,,,,,
17,Boston College,ACC,4,13,0.235,,0,4,0.0,,64.1,72.2,,-6.5,1.61,,,,,,
18,California,ACC,9,7,0.563,,0,3,0.0,,67.9,60.8,,15.68,8.56,,,,,,
