Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,TCU,Big 12,29,5,0.853,,15,3,0.833,,77.6,56.3,,32.08,10.82,,17.0,8.0,,,Reg. Season Champion
2,West Virginia,Big 12,27,6,0.818,,14,4,0.778,,76.3,58.1,,31.92,13.74,,,12.0,,,Conf. Tournament Champion
3,Baylor,Big 12,24,8,0.75,,13,5,0.722,,71.4,60.0,,24.3,12.83,,16.0,7.0,,,
4,Texas Tech,Big 12,25,7,0.781,,12,6,0.667,,72.0,58.1,,24.61,10.7,,,16.0,,,
5,Oklahoma State,Big 12,23,9,0.719,,12,6,0.667,,80.7,64.3,,25.65,9.26,,22.0,18.0,,,
6,Colorado,Big 12,22,11,0.667,,11,7,0.611,,67.8,60.7,,20.49,13.37,,,,,,
7,Iowa State,Big 12,22,9,0.71,,10,8,0.556,,82.3,67.2,,24.8,9.64,,14.0,10.0,,,
8,Utah,Big 12,19,12,0.613,,10,8,0.556,,67.6,65.4,,16.05,13.79,,,,,,
9,Arizona State,Big 12,24,10,0.706,,9,9,0.5,,66.5,60.6,,17.23,11.29,,,,,,
10,Brigham Young,Big 12,22,11,0.667,,9,9,0.5,,69.9,64.2,,16.77,11.02,,,,,,
11,Kansas,Big 12,19,13,0.594,,8,10,0.444,,70.6,65.7,,17.96,13.03,,,,,,
12,Kansas State,Big 12,18,17,0.514,,8,10,0.444,,69.8,67.1,,17.37,14.75,,,,,,
13,Cincinnati,Big 12,11,20,0.355,,6,12,0.333,,69.0,73.8,,7.7,12.46,,,,,,
14,Arizona,Big 12,12,18,0.4,,3,15,0.167,,69.8,71.2,,7.23,8.6,,,,,,
15,UCF,Big 12,11,19,0.367,,3,15,0.167,,62.9,67.2,,4.48,8.75,,,,,,
16,Houston,Big 12,7,23,0.233,,1,17,0.056,,61.2,73.2,,0.59,12.59,,,,,,
