Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,College of Charleston,CAA,12,3,0.8,,4,0,1.0,,71.2,61.8,,2.96,-6.51,,,,,,
2,Towson,CAA,10,5,0.667,,3,0,1.0,,68.3,70.8,,-7.1,-4.6,,,,,,
3,Monmouth,CAA,10,5,0.667,,3,1,0.75,,60.7,62.5,,-9.48,-7.64,,,,,,
4,Campbell,CAA,10,7,0.588,,3,1,0.75,,60.5,59.5,,-5.68,-6.74,,,,,,
5,Stony Brook,CAA,8,9,0.471,,3,1,0.75,,53.0,59.6,,-9.59,-3.02,,,,,,
6,Drexel,CAA,8,6,0.571,,1,2,0.333,,61.5,58.5,,-2.24,-5.24,,,,,,
7,Hampton,CAA,7,8,0.467,,1,2,0.333,,60.6,66.8,,-14.18,-7.93,,,,,,
8,Elon,CAA,6,9,0.4,,1,2,0.333,,60.6,63.2,,-8.27,-5.7,,,,,,
9,William & Mary,CAA,8,7,0.533,,1,3,0.25,,61.1,62.4,,-6.43,-5.14,,,,,,
10,North Carolina A&T,CAA,6,9,0.4,,1,3,0.25,,55.3,71.2,,-11.73,4.18,,,,,,
11,Northeastern,CAA,5,9,0.357,,1,3,0.25,,63.0,68.6,,-14.61,-8.96,,,,,,
12,UNC Wilmington,CAA,5,10,0.333,,1,3,0.25,,61.9,71.7,,-19.8,-10.01,,,,,,
13,Hofstra,CAA,3,12,0.2,,1,3,0.25,,50.4,67.1,,-14.35,2.37,,,,,,
