Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Duke,ACC,21,7,0.75,,16,1,0.941,,75.3,58.5,,34.42,17.6,,7.0,7.0,,,
2,Louisville,ACC,25,5,0.833,,15,2,0.882,,81.3,60.4,,33.59,12.72,,20.0,6.0,,,
3,North Carolina,ACC,24,6,0.8,,13,4,0.765,,75.8,58.1,,28.69,11.06,,11.0,11.0,,,
4,NC State,ACC,19,9,0.679,,12,5,0.706,,77.1,66.8,,26.65,16.29,,9.0,9.0,,,
5,Syracuse,ACC,21,7,0.75,,11,6,0.647,,74.6,62.7,,20.87,8.98,,,,,,
6,Virginia Tech,ACC,21,8,0.724,,11,6,0.647,,73.1,60.0,,20.81,7.74,,,,,,
7,Clemson,ACC,20,9,0.69,,11,6,0.647,,69.2,58.0,,19.43,8.25,,,,,,
8,Notre Dame,ACC,19,9,0.679,,11,6,0.647,,79.1,65.5,,26.7,13.05,,15.0,15.0,,,
9,Virginia,ACC,19,9,0.679,,11,6,0.647,,75.9,63.7,,21.23,8.98,,,,,,
10,Miami (FL),ACC,16,12,0.571,,8,9,0.471,,71.2,64.7,,18.06,11.56,,,,,,
11,California,ACC,17,13,0.567,,8,9,0.471,,69.2,64.1,,17.38,12.32,,,,,,
12,Stanford,ACC,18,12,0.6,,7,10,0.412,,69.5,62.0,,18.75,11.22,,,,,,
13,Georgia Tech,ACC,12,17,0.414,,7,10,0.412,,65.6,66.7,,11.2,12.37,,,,,,
14,Wake Forest,ACC,14,15,0.483,,4,13,0.235,,65.9,65.9,,5.96,5.96,,,,,,
15,Florida State,ACC,9,20,0.31,,4,13,0.235,,71.7,77.3,,9.16,14.78,,,,,,
16,Southern Methodist,ACC,9,20,0.31,,2,15,0.118,,62.8,74.6,,-2.09,9.73,,,,,,
17,Pittsburgh,ACC,8,22,0.267,,1,16,0.059,,61.1,72.4,,-6.36,4.98,,,,,,
18,Boston College,ACC,5,25,0.167,,1,16,0.059,,64.1,76.4,,-3.26,9.07,,,,,,
