Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Louisiana Tech,CUSA,13,5,0.722,,6,1,0.857,,70.7,65.4,,6.4,1.15,,,,,,
2,Middle Tennessee,CUSA,11,9,0.55,,6,2,0.75,,60.0,59.3,,1.47,0.82,,,,,,
3,Jacksonville State,CUSA,11,8,0.579,,5,2,0.714,,62.6,61.6,,-5.55,-6.55,,,,,,
4,Sam Houston,CUSA,11,6,0.647,,4,2,0.667,,61.0,59.8,,1.52,0.31,,,,,,
5,Missouri State,CUSA,12,7,0.632,,4,2,0.667,,65.9,63.7,,1.49,-0.72,,,,,,
6,Florida International,CUSA,11,7,0.611,,4,3,0.571,,71.9,70.6,,-3.97,-5.2,,,,,,
7,Kennesaw State,CUSA,10,8,0.556,,3,4,0.429,,62.8,64.9,,-5.51,-3.37,,,,,,
8,Liberty,CUSA,9,9,0.5,,3,4,0.429,,64.3,66.2,,0.11,2.05,,,,,,
9,Delaware,CUSA,9,10,0.474,,3,4,0.429,,65.6,65.6,,-4.41,-4.41,,,,,,
10,New Mexico State,CUSA,7,13,0.35,,3,5,0.375,,56.4,69.4,,-13.23,-0.29,,,,,,
11,UTEP,CUSA,9,10,0.474,,1,7,0.125,,63.1,71.5,,-11.75,-3.4,,,,,,
12,Western Kentucky,CUSA,5,14,0.263,,1,7,0.125,,56.6,66.3,,-12.02,-2.3,,,,,,
