Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Fairfield,MAAC,28,4,0.875,,19,1,0.95,,75.5,55.8,,11.83,-7.89,,,25.0,,,Reg. Season Champion; Conf. Tournament Champion
2,Quinnipiac,MAAC,26,6,0.813,,19,1,0.95,,67.0,51.3,,4.76,-10.96,,,,,,Reg. Season Champion
3,Merrimack,MAAC,19,12,0.613,,15,5,0.75,,66.5,64.2,,-8.16,-10.49,,,,,,
4,Iona,MAAC,20,12,0.625,,12,8,0.6,,60.2,59.9,,-13.21,-13.46,,,,,,
5,Mount St. Mary's,MAAC,15,15,0.5,,11,9,0.55,,60.1,62.4,,-13.61,-11.31,,,,,,
6,Siena,MAAC,13,17,0.433,,11,9,0.55,,65.8,65.5,,-12.97,-13.31,,,,,,
7,Sacred Heart,MAAC,13,18,0.419,,10,10,0.5,,56.9,61.9,,-14.92,-9.88,,,,,,
8,Manhattan,MAAC,11,20,0.355,,10,10,0.5,,57.7,64.1,,-13.93,-7.61,,,,,,
9,Marist,MAAC,11,20,0.355,,8,12,0.4,,58.4,66.2,,-15.45,-7.71,,,,,,
10,Saint Peter's,MAAC,7,23,0.233,,6,14,0.3,,50.1,63.6,,-22.69,-9.28,,,,,,
11,Rider,MAAC,7,22,0.241,,5,15,0.25,,53.1,62.1,,-20.79,-11.82,,,,,,
12,Canisius,MAAC,5,24,0.172,,3,17,0.15,,54.9,68.3,,-21.2,-7.82,,,,,,
13,Niagara,MAAC,1,28,0.034,,1,19,0.05,,51.4,77.2,,-33.2,-7.48,,,,,,
