Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,McNeese,Southland,28,5,0.848,,21,1,0.955,,66.8,54.0,,5.29,-7.52,,,,,,Reg. Season Champion
2,Lamar,Southland,20,10,0.667,,17,5,0.773,,64.3,59.6,,-4.58,-9.38,,,,,,
3,Stephen F. Austin,Southland,25,9,0.735,,16,6,0.727,,75.0,67.7,,-1.8,-9.08,,,,,,NCAA Tournament; Conf. Tournament Champion
4,Texas-Rio Grande Valley,Southland,20,13,0.606,,16,6,0.727,,65.1,66.1,,-6.6,-5.57,,,,,,
5,Northwestern State,Southland,18,14,0.563,,14,8,0.636,,60.8,62.2,,-7.18,-5.85,,,,,,
6,Incarnate Word,Southland,13,17,0.433,,11,11,0.5,,64.8,72.4,,-13.39,-5.78,,,,,,
7,Nicholls State,Southland,15,16,0.484,,10,12,0.455,,63.3,63.0,,-10.91,-11.21,,,,,,
8,East Texas A&M,Southland,13,17,0.433,,9,13,0.409,,61.5,67.5,,-14.21,-8.21,,,,,,
9,Houston Christian,Southland,8,21,0.276,,6,16,0.273,,57.3,67.8,,-17.0,-6.52,,,,,,
10,Texas A&M-Corpus Christi,Southland,6,23,0.207,,5,17,0.227,,55.1,68.6,,-20.88,-7.31,,,,,,
11,Southeastern Louisiana,Southland,5,24,0.172,,4,18,0.182,,57.6,75.2,,-21.71,-4.06,,,,,,
12,New Orleans,Southland,3,27,0.1,,3,19,0.136,,61.2,81.3,,-24.92,-4.89,,,,,,
