Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,High Point,Big South,24,5,0.828,,13,3,0.813,,72.9,59.8,,0.13,-12.98,,,,,,
2,Radford,Big South,20,11,0.645,,12,4,0.75,,65.3,61.5,,-6.7,-10.57,,,,,,
3,Longwood,Big South,20,9,0.69,,11,5,0.688,,73.2,68.0,,-4.92,-10.07,,,,,,
4,Gardner-Webb,Big South,12,18,0.4,,9,7,0.563,,55.3,62.6,,-19.02,-11.72,,,,,,
5,Winthrop,Big South,14,16,0.467,,7,9,0.438,,64.0,70.5,,-15.51,-9.03,,,,,,
6,UNC Asheville,Big South,12,17,0.414,,7,9,0.438,,57.7,62.9,,-19.01,-13.78,,,,,,
7,South Carolina Upstate,Big South,11,19,0.367,,6,10,0.375,,53.9,65.3,,-21.31,-9.86,,,,,,
8,Charleston Southern,Big South,8,21,0.276,,6,10,0.375,,60.5,72.7,,-19.24,-7.02,,,,,,
9,Presbyterian,Big South,3,26,0.103,,1,15,0.063,,50.6,75.3,,-34.04,-9.41,,,,,,
