Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Austin Peay,A-Sun,10,2,0.833,,2,0,1.0,,66.2,59.4,,2.09,-4.72,,,,,,
2,Eastern Kentucky,A-Sun,11,4,0.733,,2,0,1.0,,71.7,61.9,,1.54,-8.23,,,,,,
3,Florida Gulf Coast,A-Sun,6,7,0.462,,2,0,1.0,,56.5,67.5,,-0.13,10.88,,,,,,
4,Jacksonville,A-Sun,9,4,0.692,,1,1,0.5,,68.1,70.8,,-3.21,-0.48,,,,,,
5,Stetson,A-Sun,8,5,0.615,,1,1,0.5,,67.5,68.9,,-3.83,-2.47,,,,,,
6,West Georgia,A-Sun,8,5,0.615,,1,1,0.5,,69.1,69.5,,-10.53,-10.08,,,,,,
7,Central Arkansas,A-Sun,8,6,0.571,,1,1,0.5,,66.5,61.3,,2.39,-2.78,,,,,,
8,Queens (NC),A-Sun,7,6,0.538,,1,1,0.5,,58.0,70.3,,-22.68,-10.41,,,,,,
9,Lipscomb,A-Sun,4,9,0.308,,1,1,0.5,,58.0,69.7,,-19.04,-7.32,,,,,,
10,North Alabama,A-Sun,5,8,0.385,,0,2,0.0,,59.2,68.0,,-13.12,-4.3,,,,,,
11,North Florida,A-Sun,5,8,0.385,,0,2,0.0,,57.0,74.5,,-18.74,-1.19,,,,,,
12,Bellarmine,A-Sun,2,13,0.133,,0,2,0.0,,53.6,83.1,,-27.3,2.2,,,,,,
