Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Northern Iowa,MVC,8,6,0.571,,4,0,1.0,,63.6,60.5,,6.08,3.0,,,,,,
2,Belmont,MVC,8,7,0.533,,4,0,1.0,,68.3,67.9,,9.01,8.67,,,,,,
3,Murray State,MVC,12,2,0.857,,3,0,1.0,,83.7,78.8,,6.63,1.79,,,,,,
4,Drake,MVC,4,9,0.308,,3,0,1.0,,69.2,77.2,,-4.19,3.89,,,,,,
5,Illinois-Chicago,MVC,7,8,0.467,,2,2,0.5,,63.2,63.7,,-5.5,-5.03,,,,,,
6,Bradley,MVC,8,6,0.571,,1,2,0.333,,69.5,69.1,,-1.04,-1.43,,,,,,
7,Evansville,MVC,3,11,0.214,,1,2,0.333,,62.7,74.4,,-14.62,-2.98,,,,,,
8,Illinois State,MVC,7,8,0.467,,1,3,0.25,,72.8,68.8,,4.43,0.43,,,,,,
9,Indiana State,MVC,5,9,0.357,,1,3,0.25,,69.8,82.3,,-17.79,-5.32,,,,,,
10,Southern Illinois,MVC,3,10,0.231,,0,4,0.0,,59.8,76.2,,-17.53,-1.16,,,,,,
11,Valparaiso,MVC,0,15,0.0,,0,4,0.0,,53.2,79.0,,-30.71,-4.91,,,,,,
