Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Connecticut,Big East,21,0,1.0,,11,0,1.0,,89.9,51.0,,54.21,15.35,,1.0,1.0,,,
2,Villanova,Big East,15,5,0.75,,8,3,0.727,,73.0,62.5,,19.56,9.01,,,,,,
3,Seton Hall,Big East,14,6,0.7,,8,3,0.727,,70.7,64.1,,16.41,9.81,,,,,,
4,Marquette,Big East,13,7,0.65,,7,4,0.636,,68.8,62.3,,14.14,7.56,,,,,,
5,St. John's (NY),Big East,16,6,0.727,,6,5,0.545,,63.7,60.1,,6.64,3.05,,,,,,
6,Georgetown,Big East,12,8,0.6,,5,6,0.455,,66.7,60.6,,10.52,4.42,,,,,,
7,Creighton,Big East,8,12,0.4,,4,7,0.364,,68.6,69.5,,6.85,7.75,,,,,,
8,Providence,Big East,10,11,0.476,,3,7,0.3,,59.2,62.4,,0.74,3.93,,,,,,
9,Xavier,Big East,10,10,0.5,,3,8,0.273,,60.2,64.2,,-0.66,3.34,,,,,,
10,Butler,Big East,9,12,0.429,,3,8,0.273,,63.7,65.1,,4.87,6.3,,,,,,
11,DePaul,Big East,5,17,0.227,,2,9,0.182,,63.0,72.4,,-3.61,5.75,,,,,,
