Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,High Point,Big South,9,1,0.9,,,,,,73.3,63.4,,2.58,-7.29,,,,,,
2,Longwood,Big South,7,4,0.636,,,,,,66.6,73.0,,-3.34,3.03,,,,,,
3,Winthrop,Big South,7,4,0.636,,,,,,65.3,72.6,,-12.96,-5.58,,,,,,
4,Radford,Big South,6,5,0.545,,,,,,62.2,65.0,,-10.43,-7.63,,,,,,
5,South Carolina Upstate,Big South,4,7,0.364,,,,,,49.2,71.7,,-21.98,0.46,,,,,,
6,UNC Asheville,Big South,3,6,0.333,,,,,,55.6,64.5,,-23.74,-14.87,,,,,,
7,Charleston Southern,Big South,2,7,0.222,,,,,,56.0,75.1,,-24.27,-5.14,,,,,,
8,Presbyterian,Big South,2,8,0.2,,,,,,50.0,75.5,,-35.46,-9.96,,,,,,
9,Gardner-Webb,Big South,2,9,0.182,,,,,,54.5,67.9,,-22.34,-8.97,,,,,,
