Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,UC Irvine,Big West,26,5,0.839,,17,3,0.85,,71.7,57.7,,7.74,-6.26,,,,,,Reg. Season Champion
2,UC San Diego,Big West,22,8,0.733,,17,3,0.85,,70.5,62.6,,3.19,-4.71,,,,,,Reg. Season Champion
3,UC Davis,Big West,22,9,0.71,,15,5,0.75,,67.9,65.6,,-1.15,-3.46,,,,,,
4,Hawaii,Big West,20,10,0.667,,14,6,0.7,,64.4,57.6,,3.39,-3.39,,,,,,
5,Cal State Fullerton,Big West,17,13,0.567,,13,7,0.65,,69.6,67.7,,-3.04,-5.01,,,,,,
6,UC Santa Barbara,Big West,20,9,0.69,,12,8,0.6,,66.1,60.5,,1.52,-4.13,,,,,,
7,UC Riverside,Big West,10,20,0.333,,8,12,0.4,,62.0,66.5,,-6.66,-2.09,,,,,,
8,Cal State Northridge,Big West,10,19,0.345,,6,14,0.3,,61.7,69.1,,-11.2,-3.75,,,,,,
9,Long Beach State,Big West,5,25,0.167,,4,16,0.2,,55.5,72.6,,-17.53,-0.46,,,,,,
10,Cal State Bakersfield,Big West,7,23,0.233,,2,18,0.1,,61.3,70.1,,-13.63,-4.81,,,,,,
11,Cal Poly,Big West,4,26,0.133,,2,18,0.1,,55.7,75.5,,-19.32,0.47,,,,,,
