Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,FDU,NEC,27,4,0.871,,18,0,1.0,,66.9,51.8,,-1.24,-16.42,,,,,,Reg. Season Champion
2,Long Island University,NEC,19,10,0.655,,14,4,0.778,,68.6,63.8,,-13.45,-18.3,,,,,,
3,Mercyhurst,NEC,14,15,0.483,,14,4,0.778,,64.6,73.8,,-20.79,-11.55,,,,,,
4,Wagner,NEC,13,16,0.448,,9,9,0.5,,55.1,61.1,,-20.83,-14.83,,,,,,
5,Le Moyne,NEC,11,20,0.355,,9,9,0.5,,56.0,70.2,,-26.35,-12.18,,,,,,
6,Stonehill,NEC,12,17,0.414,,8,10,0.444,,58.8,65.6,,-21.88,-15.06,,,,,,
7,Chicago State,NEC,9,22,0.29,,8,10,0.444,,61.8,74.0,,-23.66,-11.5,,,,,,
8,New Haven,NEC,7,22,0.241,,5,13,0.278,,55.9,62.7,,-23.46,-16.61,,,,,,
9,Saint Francis (PA),NEC,3,26,0.103,,3,15,0.167,,57.0,70.5,,-28.69,-15.15,,,,,,
10,Central Connecticut State,NEC,2,27,0.069,,2,16,0.111,,53.8,72.1,,-32.33,-14.02,,,,,,
