Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Navy,Patriot,12,6,0.667,,6,1,0.857,,70.8,63.9,,1.21,-5.68,,,,,,
2,Lehigh,Patriot,10,8,0.556,,6,1,0.857,,66.0,66.7,,-5.11,-4.39,,,,,,
3,Army,Patriot,15,4,0.789,,6,2,0.75,,65.6,57.1,,0.04,-8.46,,,,,,
4,Holy Cross,Patriot,11,8,0.579,,5,3,0.625,,59.9,60.3,,-3.45,-3.08,,,,,,
5,Loyola (MD),Patriot,8,11,0.421,,4,4,0.5,,55.4,61.3,,-12.79,-6.94,,,,,,
6,Boston University,Patriot,7,12,0.368,,3,5,0.375,,55.5,61.4,,-13.46,-7.57,,,,,,
7,Lafayette,Patriot,7,12,0.368,,3,5,0.375,,60.5,65.2,,-15.69,-11.05,,,,,,
8,American,Patriot,5,14,0.263,,3,5,0.375,,55.6,65.0,,-16.08,-6.66,,,,,,
9,Bucknell,Patriot,6,13,0.316,,2,6,0.25,,50.6,59.9,,-15.67,-6.33,,,,,,
10,Colgate,Patriot,5,14,0.263,,1,7,0.125,,52.9,65.0,,-18.41,-6.3,,,,,,
