Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,UCLA,Big Ten,37,1,0.974,,18,0,1.0,,83.9,56.4,,49.42,21.97,,3.0,1.0,1.0,,NCAA Tournament; Reg. Season Champion; Conf. Tournament Champion; NCAA FF; NCAA Champion
2,Michigan,Big Ten,28,7,0.8,,15,3,0.833,,82.3,62.6,,38.77,19.11,,13.0,6.0,7.0,,NCAA Tournament
3,Iowa,Big Ten,27,7,0.794,,15,3,0.833,,76.2,65.2,,30.88,19.88,,21.0,7.0,16.0,,NCAA Tournament
4,Ohio State,Big Ten,27,8,0.771,,13,5,0.722,,81.3,66.3,,31.23,16.29,,,8.0,17.0,,NCAA Tournament
5,Minnesota,Big Ten,24,9,0.727,,13,5,0.722,,74.1,58.8,,31.14,15.84,,,15.0,15.0,,NCAA Tournament
6,Maryland,Big Ten,24,9,0.727,,11,7,0.611,,82.3,63.7,,31.7,13.09,,10.0,7.0,20.0,,NCAA Tournament
7,Michigan State,Big Ten,23,9,0.719,,11,7,0.611,,82.1,66.1,,30.87,14.91,,23.0,12.0,22.0,,NCAA Tournament
8,Washington,Big Ten,22,11,0.667,,10,8,0.556,,71.3,62.0,,25.8,16.43,,,20.0,25.0,,NCAA Tournament
9,Illinois,Big Ten,22,12,0.647,,9,9,0.5,,76.5,66.1,,24.63,14.19,,,25.0,,,NCAA Tournament
10,Southern California,Big Ten,18,14,0.563,,9,9,0.5,,69.7,64.2,,26.77,21.27,,18.0,8.0,,,NCAA Tournament
11,Oregon,Big Ten,23,13,0.639,,8,10,0.444,,74.1,65.4,,25.41,16.66,,,,,,NCAA Tournament
12,Nebraska,Big Ten,19,13,0.594,,7,11,0.389,,78.7,67.3,,26.66,15.32,,,20.0,,,NCAA Tournament
13,Indiana,Big Ten,18,14,0.563,,6,12,0.333,,71.4,70.2,,16.44,15.22,,,,,,
14,Wisconsin,Big Ten,16,18,0.471,,5,13,0.278,,67.8,71.9,,11.39,15.54,,,,,,
15,Purdue,Big Ten,13,17,0.433,,5,13,0.278,,69.4,72.2,,11.98,14.78,,,,,,
16,Penn State,Big Ten,11,18,0.379,,4,14,0.222,,74.4,82.2,,9.43,17.22,,,,,,
17,Northwestern,Big Ten,8,21,0.276,,2,16,0.111,,65.4,75.9,,5.42,15.94,,,,,,
18,Rutgers,Big Ten,9,20,0.31,,1,17,0.056,,58.0,69.5,,1.94,13.39,,,,,,
