Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Navy,Patriot,22,9,0.71,,15,2,0.882,,69.2,61.3,,0.47,-7.4,,,,,,Reg. Season Champion
2,Army,Patriot,26,8,0.765,,14,4,0.778,,64.1,56.1,,-0.25,-8.28,,,,,,
3,Holy Cross,Patriot,23,10,0.697,,14,4,0.778,,60.9,57.6,,-1.69,-5.0,,,,,,NCAA Tournament; Conf. Tournament Champion
4,Lehigh,Patriot,17,15,0.531,,11,6,0.647,,66.3,65.7,,-5.67,-6.2,,,,,,
5,Loyola (MD),Patriot,12,18,0.4,,8,10,0.444,,55.1,60.4,,-12.04,-6.74,,,,,,
6,Bucknell,Patriot,11,19,0.367,,7,11,0.389,,51.0,58.0,,-14.55,-7.62,,,,,,
7,Lafayette,Patriot,11,19,0.367,,7,11,0.389,,58.9,62.9,,-13.73,-9.73,,,,,,
8,Boston University,Patriot,11,20,0.355,,6,12,0.333,,57.4,62.5,,-13.09,-7.99,,,,,,
9,American,Patriot,7,23,0.233,,5,13,0.278,,55.7,66.3,,-18.24,-7.64,,,,,,
10,Colgate,Patriot,7,24,0.226,,2,16,0.111,,52.6,64.6,,-18.42,-6.39,,,,,,
