Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Eastern Kentucky,A-Sun,24,8,0.75,,15,3,0.833,,70.7,59.5,,2.98,-8.22,,,,,,Reg. Season Champion
2,Jacksonville,A-Sun,24,8,0.75,,13,5,0.722,,72.7,67.7,,0.44,-4.56,,,,,,Conf. Tournament Champion
3,Central Arkansas,A-Sun,21,11,0.656,,13,5,0.722,,67.5,58.7,,2.39,-6.38,,,,,,
4,Stetson,A-Sun,20,11,0.645,,12,6,0.667,,67.8,66.4,,-3.62,-5.04,,,,,,
5,North Alabama,A-Sun,17,14,0.548,,11,7,0.611,,64.0,65.5,,-8.29,-6.81,,,,,,
6,Florida Gulf Coast,A-Sun,16,15,0.516,,11,7,0.611,,60.7,60.7,,-1.25,-1.22,,,,,,
7,West Georgia,A-Sun,18,13,0.581,,10,8,0.556,,71.2,70.7,,-7.91,-8.49,,,,,,
8,Austin Peay,A-Sun,19,13,0.594,,8,10,0.444,,64.3,59.4,,-0.83,-5.79,,,,,,
9,Lipscomb,A-Sun,10,20,0.333,,7,11,0.389,,59.1,63.1,,-10.54,-6.54,,,,,,
10,Queens (NC),A-Sun,10,20,0.333,,4,14,0.222,,57.3,69.3,,-20.08,-8.04,,,,,,
11,North Florida,A-Sun,9,21,0.3,,4,14,0.222,,60.8,70.2,,-13.51,-4.05,,,,,,
12,Bellarmine,A-Sun,2,30,0.063,,0,18,0.0,,47.8,82.6,,-35.47,-0.66,,,,,,
