Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,North Dakota State,Summit,29,5,0.853,,15,1,0.938,,77.8,60.6,,13.2,-4.02,,,,,,Reg. Season Champion
2,South Dakota State,Summit,27,7,0.794,,14,2,0.875,,75.9,61.6,,16.65,2.29,,,,,,NCAA Tournament; Conf. Tournament Champion
3,South Dakota,Summit,26,10,0.722,,12,4,0.75,,67.4,60.2,,2.82,-4.42,,,,,,
4,Oral Roberts,Summit,15,15,0.5,,8,8,0.5,,74.4,77.4,,-4.0,-1.0,,,,,,
5,St. Thomas,Summit,16,16,0.5,,8,8,0.5,,62.3,64.3,,-5.24,-3.24,,,,,,
6,Denver,Summit,11,19,0.367,,5,11,0.313,,58.4,68.2,,-11.8,-1.99,,,,,,
7,Kansas City,Summit,7,23,0.233,,4,12,0.25,,62.1,72.9,,-11.11,-0.29,,,,,,
8,North Dakota,Summit,7,24,0.226,,3,13,0.188,,56.9,74.4,,-19.44,-1.94,,,,,,
9,Omaha,Summit,6,27,0.182,,3,13,0.188,,51.8,76.7,,-25.37,-0.43,,,,,,
