Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Idaho,Big Sky,26,5,0.839,,17,1,0.944,,77.7,66.5,,6.5,-4.67,,,,,,
2,Montana State,Big Sky,23,6,0.793,,16,2,0.889,,74.0,62.5,,11.27,-0.29,,,,,,Reg. Season Champion
3,Northern Colorado,Big Sky,22,9,0.71,,13,5,0.722,,65.5,61.6,,0.5,-3.47,,,,,,
4,Idaho State,Big Sky,19,10,0.655,,12,6,0.667,,64.9,61.1,,1.06,-2.76,,,,,,
5,Sacramento State,Big Sky,14,17,0.452,,8,10,0.444,,60.3,62.4,,-4.88,-2.81,,,,,,
6,Eastern Washington,Big Sky,14,17,0.452,,7,11,0.389,,68.1,70.6,,-4.91,-2.49,,,,,,
7,Northern Arizona,Big Sky,10,21,0.323,,6,12,0.333,,67.8,76.2,,-8.82,-0.44,,,,,,
8,Montana,Big Sky,8,21,0.276,,5,13,0.278,,61.6,72.6,,-9.8,1.2,,,,,,
9,Weber State,Big Sky,10,21,0.323,,4,14,0.222,,62.1,70.5,,-8.55,-0.08,,,,,,
10,Portland State,Big Sky,6,24,0.2,,2,16,0.111,,63.2,75.4,,-14.5,-2.26,,,,,,
